date,arena,treatment,trial_start,mating_start,mating_end,pursuit_start,mating_duration,pursuit_duration,harassment_start,notes,
06-11-2022,20,high,10:51:36 AM,10:52:12 AM,10:54:36 AM,12,144,24,10:51:48 AM,,
06-11-2022,1,low,10:05:49 AM,NA,NA,523,#VALUE!,#VALUE!,10:14:32 AM,,
06-11-2022,2,low,10:06:08 AM,NA,NA,911,#VALUE!,#VALUE!,10:21:19 AM,,
06-11-2022,3,low,10:06:20 AM,NA,NA,91,#VALUE!,#VALUE!,10:07:51 AM,,
06-11-2022,4,low,10:06:37 AM,NA,NA,15,#VALUE!,#VALUE!,10:06:52 AM,,
06-11-2022,5,low,10:06:54 AM,NA,NA,85,#VALUE!,#VALUE!,10:08:19 AM,,
06-11-2022,6,low,10:08:07 AM,NA,NA,147,#VALUE!,#VALUE!,10:10:34 AM,,
06-11-2022,7,low,10:08:52 AM,NA,NA,58,#VALUE!,#VALUE!,10:09:50 AM,,
06-11-2022,8,low,10:09:45 AM,NA,NA,166,#VALUE!,#VALUE!,10:12:31 AM,,
06-11-2022,9,low,10:10:57 AM,NA,NA,327,#VALUE!,#VALUE!,10:16:24 AM,,
06-11-2022,10,low,10:11:19 AM,NA,NA,1235,#VALUE!,#VALUE!,10:31:54 AM,replaced male,
06-11-2022,11,low,10:12:34 AM,NA,NA,806,#VALUE!,#VALUE!,10:26:00 AM,,
06-11-2022,12,low,10:13:17 AM,NA,NA,1316,#VALUE!,#VALUE!,10:35:13 AM,replaced male twice,
06-11-2022,13,low,10:13:46 AM,NA,NA,74,#VALUE!,#VALUE!,10:15:00 AM,,
06-11-2022,14,low,10:13:47 AM,NA,NA,871,#VALUE!,#VALUE!,10:28:18 AM,,
06-11-2022,15,low,10:15:33 AM,NA,NA,132,#VALUE!,#VALUE!,10:17:45 AM,,
06-11-2022,16,low,10:17:15 AM,NA,NA,861,#VALUE!,#VALUE!,10:31:36 AM,,
06-11-2022,17,low,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-11-2022,18,low,10:17:27 AM,NA,NA,811,#VALUE!,#VALUE!,10:30:58 AM,,
06-11-2022,19,low,10:18:31 AM,NA,NA,257,#VALUE!,#VALUE!,10:22:48 AM,,
06-11-2022,20,low,10:20:03 AM,NA,NA,14,#VALUE!,#VALUE!,10:20:17 AM,,
06-12-2022,1,high,10:14:40 AM,10:15:25 AM,10:16:45 AM,#VALUE!,80,#VALUE!,NA,,
06-12-2022,2,high,10:14:46 AM,10:31:46 AM,10:33:36 AM,#VALUE!,110,#VALUE!,NA,,
06-12-2022,3,high,10:15:17 AM,10:57:22 AM,10:59:29 AM,#VALUE!,127,#VALUE!,NA,,
06-12-2022,4,high,10:15:46 AM,10:23:56 AM,10:26:18 AM,#VALUE!,142,#VALUE!,NA,,
06-12-2022,5,high,10:16:15 AM,10:23:49 AM,10:25:22 AM,#VALUE!,93,#VALUE!,NA,,
06-12-2022,6,high,10:16:32 AM,10:17:40 AM,10:19:36 AM,#VALUE!,116,#VALUE!,NA,,
06-12-2022,7,high,10:17:30 AM,11:03:37 AM,11:06:06 AM,#VALUE!,149,#VALUE!,NA,second male added,
06-12-2022,8,high,10:20:18 AM,10:24:49 AM,10:25:32 AM,#VALUE!,43,#VALUE!,NA,,
06-12-2022,9,high,10:21:08 AM,10:22:45 AM,10:24:23 AM,#VALUE!,98,#VALUE!,NA,,
06-12-2022,10,high,10:27:28 AM,10:47:29 AM,10:49:20 AM,#VALUE!,111,#VALUE!,NA,end time off,
06-12-2022,11,high,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-12-2022,12,high,10:27:45 AM,10:32:33 AM,10:34:40 AM,#VALUE!,127,#VALUE!,NA,,
06-12-2022,13,high,10:28:25 AM,10:40:54 AM,10:48:55 AM,#VALUE!,481,#VALUE!,NA,end time off,
06-12-2022,14,high,10:28:56 AM,10:31:11 AM,10:33:42 AM,#VALUE!,151,#VALUE!,NA,,
06-12-2022,15,high,10:36:23 AM,10:45:26 AM,10:46:50 AM,#VALUE!,84,#VALUE!,NA,,
06-12-2022,16,high,10:37:37 AM,10:40:00 AM,10:41:07 AM,#VALUE!,67,#VALUE!,NA,,
06-12-2022,17,high,10:37:55 AM,10:52:52 AM,10:55:17 AM,#VALUE!,145,#VALUE!,NA,end time off,
06-12-2022,18,high,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-12-2022,19,high,10:38:20 AM,11:05:30 AM,11:06:22 AM,#VALUE!,52,#VALUE!,NA,second male added,
06-12-2022,20,high,10:38:37 AM,10:57:36 AM,10:59:00 AM,#VALUE!,84,#VALUE!,NA,,
06-12-2022,1,low,11:20:46 AM,NA,NA,1679,#VALUE!,#VALUE!,11:48:45 AM,,
06-12-2022,2,low,11:21:19 AM,NA,NA,89,#VALUE!,#VALUE!,11:22:48 AM,,
06-12-2022,3,low,11:21:21 AM,NA,NA,512,#VALUE!,#VALUE!,11:29:53 AM,,
06-12-2022,4,low,11:21:21 AM,NA,NA,1590,#VALUE!,#VALUE!,11:47:51 AM,,
06-12-2022,5,low,11:21:49 AM,NA,NA,50,#VALUE!,#VALUE!,11:22:39 AM,,
06-12-2022,6,low,11:22:38 AM,NA,NA,1657,#VALUE!,#VALUE!,11:50:15 AM,,
06-12-2022,7,low,11:24:12 AM,NA,NA,362,#VALUE!,#VALUE!,11:30:14 AM,,
06-12-2022,8,low,11:26:03 AM,NA,NA,493,#VALUE!,#VALUE!,11:34:16 AM,,
06-12-2022,9,low,11:27:00 AM,NA,NA,530,#VALUE!,#VALUE!,11:35:50 AM,,
06-12-2022,10,low,11:27:30 AM,NA,NA,1359,#VALUE!,#VALUE!,11:50:09 AM,,
06-12-2022,11,low,11:33:24 AM,NA,NA,314,#VALUE!,#VALUE!,11:38:38 AM,,
06-12-2022,12,low,11:34:00 AM,NA,NA,8,#VALUE!,#VALUE!,11:34:08 AM,,
06-12-2022,13,low,11:34:01 AM,NA,NA,96,#VALUE!,#VALUE!,11:35:37 AM,,
06-12-2022,14,low,11:34:40 AM,NA,NA,310,#VALUE!,#VALUE!,11:39:50 AM,,
06-12-2022,15,low,11:39:30 AM,NA,NA,180,#VALUE!,#VALUE!,11:42:30 AM,,
06-12-2022,16,low,11:39:47 AM,NA,NA,114,#VALUE!,#VALUE!,11:41:41 AM,,
06-12-2022,17,low,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-12-2022,18,low,11:40:38 AM,NA,NA,180,#VALUE!,#VALUE!,11:43:38 AM,,
06-12-2022,19,low,11:46:22 AM,NA,NA,558,#VALUE!,#VALUE!,11:55:40 AM,,
06-12-2022,20,low,11:46:03 AM,NA,NA,134,#VALUE!,#VALUE!,11:48:17 AM,,
06-13-2022,1,high,10:06:28 AM,10:06:55 AM,10:10:46 AM,25,231,2,10:06:53 AM,,
06-13-2022,2,high,10:07:18 AM,10:12:18 AM,10:14:06 AM,279,108,21,10:11:57 AM,,
06-13-2022,3,high,10:07:31 AM,10:43:20 AM,10:49:17 AM,2146,357,3,10:43:17 AM,2nd male added,
06-13-2022,4,high,10:07:34 AM,10:30:07 AM,10:32:44 AM,34,157,1319,10:08:08 AM,,
06-13-2022,5,high,10:08:02 AM,10:09:43 AM,10:10:48 AM,8,65,93,10:08:10 AM,,
06-13-2022,6,high,10:10:51 AM,10:30:20 AM,10:31:52 AM,268,92,901,10:15:19 AM,,
06-13-2022,7,high,10:10:52 AM,10:16:04 AM,10:17:51 AM,92,107,220,10:12:24 AM,,
06-13-2022,8,high,10:13:20 AM,10:22:03 AM,10:24:31 AM,521,148,2,10:22:01 AM,,
06-13-2022,9,high,10:13:23 AM,10:16:29 AM,10:17:59 AM,123,90,63,10:15:26 AM,,
06-13-2022,10,high,10:13:46 AM,10:22:47 AM,10:25:14 AM,6,147,535,10:13:52 AM,,
06-13-2022,11,high,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-13-2022,12,high,10:19:40 AM,10:20:19 AM,10:20:45 AM,36,26,3,10:20:16 AM,,
06-13-2022,13,high,10:21:46 AM,10:22:10 AM,10:23:00 AM,-57,50,81,10:20:49 AM,,
06-13-2022,14,high,10:21:25 AM,10:58:02 AM,10:58:57 AM,610,55,1587,10:31:35 AM,2nd male added,
06-13-2022,15,high,10:21:30 AM,10:31:48 AM,10:33:07 AM,594,79,24,10:31:24 AM,,
06-13-2022,16,high,10:24:15 AM,10:24:43 AM,10:25:25 AM,2,42,26,10:24:17 AM,,
06-13-2022,17,high,10:26:04 AM,10:32:59 AM,10:34:09 AM,414,70,1,10:32:58 AM,,
06-13-2022,18,high,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-13-2022,19,high,10:26:24 AM,10:43:33 AM,10:47:49 AM,1028,256,1,10:43:32 AM,2 males in arena (1 was left in),
06-13-2022,20,high,10:26:31 AM,10:37:43 AM,10:39:55 AM,506,132,166,10:34:57 AM,,
06-13-2022,1,low,10:58:51 AM,NA,NA,42,#VALUE!,#VALUE!,10:59:33 AM,,
06-13-2022,2,low,10:59:35 AM,NA,NA,1956,#VALUE!,#VALUE!,11:32:11 AM,,
06-13-2022,3,low,11:00:06 AM,NA,NA,2418,#VALUE!,#VALUE!,11:40:24 AM,replaced male,
06-13-2022,4,low,11:00:28 AM,NA,NA,1652,#VALUE!,#VALUE!,11:28:00 AM,,
06-13-2022,5,low,11:00:59 AM,NA,NA,345,#VALUE!,#VALUE!,11:06:44 AM,,
06-13-2022,6,low,11:03:29 AM,NA,NA,102,#VALUE!,#VALUE!,11:05:11 AM,,
06-13-2022,7,low,11:03:33 AM,NA,NA,7,#VALUE!,#VALUE!,11:03:40 AM,,
06-13-2022,8,low,11:03:51 AM,NA,NA,1827,#VALUE!,#VALUE!,11:34:18 AM,replaced male,
06-13-2022,9,low,11:10:32 AM,NA,NA,8,#VALUE!,#VALUE!,11:10:40 AM,,
06-13-2022,10,low,11:10:33 AM,NA,NA,196,#VALUE!,#VALUE!,11:13:49 AM,,
06-13-2022,11,low,11:10:52 AM,NA,NA,761,#VALUE!,#VALUE!,11:23:33 AM,,
06-13-2022,12,low,11:10:53 AM,NA,NA,875,#VALUE!,#VALUE!,11:25:28 AM,,
06-13-2022,13,low,11:11:10 AM,NA,NA,775,#VALUE!,#VALUE!,11:24:05 AM,,
06-13-2022,14,low,11:14:34 AM,NA,NA,671,#VALUE!,#VALUE!,11:25:45 AM,,
06-13-2022,15,low,11:14:51 AM,NA,NA,1122,#VALUE!,#VALUE!,11:33:33 AM,,
06-13-2022,16,low,11:15:01 AM,NA,NA,566,#VALUE!,#VALUE!,11:24:27 AM,,
06-13-2022,17,low,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-13-2022,18,low,11:16:50 AM,NA,NA,36,#VALUE!,#VALUE!,11:17:26 AM,,
06-13-2022,19,low,11:17:07 AM,NA,NA,481,#VALUE!,#VALUE!,11:25:08 AM,,
06-13-2022,20,low,11:17:30 AM,NA,NA,663,#VALUE!,#VALUE!,11:28:33 AM,,
06-14-2022,1,high,10:32:28 AM,10:34:03 AM,10:35:33 AM,18,90,77,10:32:46 AM,,
06-14-2022,2,high,10:32:36 AM,10:36:30 AM,10:38:05 AM,231,95,3,10:36:27 AM,,
06-14-2022,3,high,10:32:44 AM,10:33:26 AM,10:35:34 AM,5,128,37,10:32:49 AM,,
06-14-2022,4,high,10:32:57 AM,10:40:32 AM,10:40:49 AM,454,17,1,10:40:31 AM,,
06-14-2022,5,high,10:33:02 AM,10:59:11 AM,11:00:19 AM,229,68,1340,10:36:51 AM,,
06-14-2022,6,high,10:33:10 AM,10:38:58 AM,10:41:09 AM,246,131,102,10:37:16 AM,,
06-14-2022,7,high,10:33:18 AM,10:36:39 AM,10:37:29 AM,200,50,1,10:36:38 AM,,
06-14-2022,8,high,10:39:03 AM,10:42:49 AM,10:44:26 AM,52,97,174,10:39:55 AM,,
06-14-2022,9,high,10:39:04 AM,11:10:31 AM,11:11:20 AM,1281,49,606,11:00:25 AM,"2nd male added, 1 male replaced",
06-14-2022,10,high,10:39:12 AM,10:42:48 AM,10:44:11 AM,215,83,1,10:42:47 AM,,
06-14-2022,11,high,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-14-2022,12,high,10:42:19 AM,11:05:53 AM,11:08:01 AM,606,128,808,10:52:25 AM,2nd male added,
06-14-2022,13,high,10:42:19 AM,10:44:51 AM,10:48:52 AM,115,241,37,10:44:14 AM,,
06-14-2022,14,high,10:42:28 AM,11:05:47 AM,11:07:20 AM,1398,93,1,11:05:46 AM,2nd male added,
06-14-2022,15,high,10:42:39 AM,10:43:41 AM,10:44:57 AM,13,76,49,10:42:52 AM,,
06-14-2022,16,high,10:47:20 AM,10:50:16 AM,10:51:09 AM,175,53,1,10:50:15 AM,,
06-14-2022,17,high,10:47:42 AM,11:00:42 AM,11:02:25 AM,311,103,469,10:52:53 AM,,
06-14-2022,18,high,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-14-2022,19,high,10:47:54 AM,10:54:12 AM,10:55:43 AM,283,91,95,10:52:37 AM,,
06-14-2022,20,high,10:48:05 AM,10:58:06 AM,10:59:20 AM,427,74,174,10:55:12 AM,,
06-14-2022,1,low,10:07:00 AM,NA,NA,75,#VALUE!,#VALUE!,10:08:15 AM,,
06-14-2022,2,low,10:07:00 AM,NA,NA,1124,#VALUE!,#VALUE!,10:25:44 AM,replaced male,
06-14-2022,3,low,10:08:30 AM,NA,NA,15,#VALUE!,#VALUE!,10:08:45 AM,,
06-14-2022,4,low,10:08:59 AM,NA,NA,70,#VALUE!,#VALUE!,10:10:09 AM,,
06-14-2022,5,low,10:09:09 AM,NA,NA,43,#VALUE!,#VALUE!,10:09:52 AM,,
06-14-2022,6,low,10:09:22 AM,NA,NA,34,#VALUE!,#VALUE!,10:09:56 AM,,
06-14-2022,7,low,10:09:30 AM,NA,NA,5,#VALUE!,#VALUE!,10:09:35 AM,,
06-14-2022,8,low,10:09:43 AM,NA,NA,12,#VALUE!,#VALUE!,10:09:55 AM,,
06-14-2022,9,low,10:11:18 AM,NA,NA,645,#VALUE!,#VALUE!,10:22:03 AM,replaced male,
06-14-2022,10,low,10:11:24 AM,NA,NA,33,#VALUE!,#VALUE!,10:11:57 AM,,
06-14-2022,11,low,10:13:46 AM,NA,NA,70,#VALUE!,#VALUE!,10:14:56 AM,,
06-14-2022,12,low,10:13:50 AM,NA,NA,120,#VALUE!,#VALUE!,10:15:50 AM,,
06-14-2022,13,low,10:13:55 AM,NA,NA,13,#VALUE!,#VALUE!,10:14:08 AM,,
06-14-2022,14,low,10:14:47 AM,NA,NA,49,#VALUE!,#VALUE!,10:15:36 AM,,
06-14-2022,15,low,10:15:13 AM,NA,NA,116,#VALUE!,#VALUE!,10:17:09 AM,possible insemination,
06-14-2022,16,low,10:15:30 AM,NA,NA,36,#VALUE!,#VALUE!,10:16:06 AM,,
06-14-2022,17,low,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-14-2022,18,low,10:17:45 AM,NA,NA,206,#VALUE!,#VALUE!,10:21:11 AM,,
06-14-2022,19,low,10:17:50 AM,NA,NA,77,#VALUE!,#VALUE!,10:19:07 AM,,
06-14-2022,20,low,10:17:57 AM,NA,NA,45,#VALUE!,#VALUE!,10:18:42 AM,,
06-15-2022,1,high,10:05:49 AM,10:19:51 AM,10:22:32 AM,841,161,1,10:19:50 AM,,
06-15-2022,2,high,10:06:24 AM,10:13:03 AM,10:14:12 AM,398,69,1,10:13:02 AM,,
06-15-2022,3,high,10:06:25 AM,10:08:16 AM,10:09:18 AM,78,62,33,10:07:43 AM,,
06-15-2022,4,high,10:07:00 AM,10:21:31 AM,10:23:35 AM,711,124,160,10:18:51 AM,,
06-15-2022,5,high,10:07:01 AM,10:10:00 AM,10:10:53 AM,69,53,110,10:08:10 AM,,
06-15-2022,6,high,10:07:02 AM,10:55:31 AM,10:58:50 AM,2,199,2907,10:07:04 AM,2nd male added,
06-15-2022,7,high,10:08:57 AM,10:31:38 AM,10:32:39 AM,991,61,370,10:25:28 AM,,
06-15-2022,8,high,10:09:10 AM,10:22:45 AM,10:27:22 AM,474,277,341,10:17:04 AM,,
06-15-2022,9,high,10:11:44 AM,10:13:05 AM,10:14:09 AM,6,64,75,10:11:50 AM,,
06-15-2022,10,high,10:11:45 AM,10:17:50 AM,10:21:43 AM,321,233,44,10:17:06 AM,,
06-15-2022,11,high,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-15-2022,12,high,10:17:35 AM,10:19:57 AM,10:24:04 AM,140,247,2,10:19:55 AM,,
06-15-2022,13,high,10:17:36 AM,10:19:28 AM,10:21:01 AM,106,93,6,10:19:22 AM,,
06-15-2022,14,high,10:19:26 AM,11:37:14 AM,11:38:05 AM,4667,51,1,11:37:13 AM,2nd male added,
06-15-2022,15,high,10:22:56 AM,11:18:52 AM,11:20:26 AM,183,94,3173,10:25:59 AM,2nd male added,
06-15-2022,16,high,10:23:12 AM,10:24:41 AM,10:26:19 AM,88,98,1,10:24:40 AM,,
06-15-2022,17,high,10:23:13 AM,10:38:33 AM,10:39:44 AM,919,71,1,10:38:32 AM,,
06-15-2022,18,high,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-15-2022,19,high,10:24:33 AM,10:30:34 AM,10:32:18 AM,24,104,337,10:24:57 AM,,
06-15-2022,20,high,10:24:37 AM,10:37:50 AM,10:39:51 AM,167,121,626,10:27:24 AM,,
06-15-2022,1,low,11:03:28 AM,11:05:23 AM,11:09:30 AM,114,247,1,11:05:22 AM,,
06-15-2022,2,low,11:03:29 AM,11:05:09 AM,11:10:01 AM,88,292,12,11:04:57 AM,,
06-15-2022,3,low,11:03:29 AM,11:04:22 AM,11:06:52 AM,41,150,12,11:04:10 AM,,
06-15-2022,4,low,11:03:35 AM,11:05:13 AM,11:06:42 AM,97,89,1,11:05:12 AM,,
06-15-2022,5,low,11:04:29 AM,11:06:10 AM,11:09:27 AM,51,197,50,11:05:20 AM,,
06-15-2022,6,low,11:04:29 AM,11:20:08 AM,11:21:13 AM,31,65,908,11:05:00 AM,,
06-15-2022,7,low,11:08:23 AM,11:40:40 AM,11:44:25 AM,537,225,1400,11:17:20 AM,,
06-15-2022,8,low,11:08:41 AM,11:18:40 AM,11:20:43 AM,537,123,62,11:17:38 AM,,
06-15-2022,9,low,11:10:38 AM,11:13:55 AM,11:16:16 AM,11,141,186,11:10:49 AM,,
06-15-2022,10,low,11:10:51 AM,11:12:01 AM,11:13:31 AM,33,90,37,11:11:24 AM,,
06-15-2022,11,low,11:13:33 AM,11:17:18 AM,11:21:36 AM,194,258,31,11:16:47 AM,,
06-15-2022,12,low,11:13:34 AM,11:28:48 AM,11:30:06 AM,18,78,896,11:13:52 AM,,
06-15-2022,13,low,11:14:19 AM,11:46:04 AM,11:48:17 AM,251,133,1654,11:18:30 AM,,
06-15-2022,14,low,11:22:49 AM,11:23:25 AM,11:26:03 AM,35,158,1,11:23:24 AM,,
06-15-2022,15,low,11:23:00 AM,11:23:16 AM,11:24:20 AM,15,64,1,11:23:15 AM,,
06-15-2022,16,low,11:23:17 AM,11:34:09 AM,11:36:06 AM,651,117,1,11:34:08 AM,,
06-15-2022,17,low,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-15-2022,18,low,11:23:39 AM,11:26:28 AM,11:28:59 AM,113,151,56,11:25:32 AM,,
06-15-2022,19,low,11:23:40 AM,11:41:14 AM,11:46:26 AM,531,312,523,11:32:31 AM,,
06-15-2022,20,low,11:23:47 AM,11:32:19 AM,11:35:00 AM,471,161,41,11:31:38 AM,,
06-16-2022,1,low,10:15:00 AM,NA,NA,1454,#VALUE!,#VALUE!,10:39:14 AM,replaced male,
06-16-2022,2,low,10:16:41 AM,NA,NA,1283,#VALUE!,#VALUE!,10:38:04 AM,replaced  male,
06-16-2022,3,low,10:16:42 AM,NA,NA,1156,#VALUE!,#VALUE!,10:35:58 AM,,
06-16-2022,4,low,10:16:57 AM,NA,NA,1748,#VALUE!,#VALUE!,10:46:05 AM,replaced male,
06-16-2022,5,low,10:17:07 AM,NA,NA,350,#VALUE!,#VALUE!,10:22:57 AM,,
06-16-2022,6,low,10:17:14 AM,NA,NA,1182,#VALUE!,#VALUE!,10:36:56 AM,,
06-16-2022,7,low,10:17:23 AM,NA,NA,21,#VALUE!,#VALUE!,10:17:44 AM,,
06-16-2022,8,low,10:18:06 AM,NA,NA,338,#VALUE!,#VALUE!,10:23:44 AM,,
06-16-2022,9,low,10:18:07 AM,NA,NA,8,#VALUE!,#VALUE!,10:18:15 AM,,
06-16-2022,10,low,10:19:00 AM,NA,NA,196,#VALUE!,#VALUE!,10:22:16 AM,,
06-16-2022,11,low,10:19:21 AM,NA,NA,2191,#VALUE!,#VALUE!,10:55:52 AM,replaced male,
06-16-2022,12,low,10:27:20 AM,NA,NA,-1,#VALUE!,#VALUE!,10:27:19 AM,,
06-16-2022,13,low,10:27:21 AM,NA,NA,969,#VALUE!,#VALUE!,10:43:30 AM,,
06-16-2022,14,low,10:29:39 AM,NA,NA,788,#VALUE!,#VALUE!,10:42:47 AM,1 male died and replaced,
06-16-2022,15,low,10:29:40 AM,NA,NA,43,#VALUE!,#VALUE!,10:30:23 AM,,
06-16-2022,16,low,10:29:41 AM,NA,NA,14,#VALUE!,#VALUE!,10:29:55 AM,,
06-16-2022,17,low,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-16-2022,18,low,10:33:31 AM,NA,NA,209,#VALUE!,#VALUE!,10:37:00 AM,,
06-16-2022,19,low,10:33:43 AM,NA,NA,1047,#VALUE!,#VALUE!,10:51:10 AM,replaced male,
06-16-2022,20,low,10:34:05 AM,NA,NA,538,#VALUE!,#VALUE!,10:43:03 AM,,
06-16-2022,1,high,11:01:32 AM,11:19:28 AM,11:20:49 AM,1049,81,27,11:19:01 AM,2nd male added,
06-16-2022,2,high,11:01:46 AM,11:08:13 AM,11:13:11 AM,386,298,1,11:08:12 AM,,
06-16-2022,3,high,11:01:55 AM,11:06:03 AM,11:07:49 AM,10,106,238,11:02:05 AM,,
06-16-2022,4,high,11:02:10 AM,11:03:48 AM,11:05:38 AM,90,110,8,11:03:40 AM,,
06-16-2022,5,high,11:02:25 AM,11:07:24 AM,11:09:18 AM,137,114,162,11:04:42 AM,,
06-16-2022,6,high,11:02:32 AM,11:07:24 AM,11:18:41 AM,835,677,-543,11:16:27 AM,,
06-16-2022,7,high,11:02:50 AM,11:06:46 AM,11:07:56 AM,12,70,224,11:03:02 AM,,
06-16-2022,8,high,11:03:05 AM,11:03:54 AM,11:06:06 AM,47,132,2,11:03:52 AM,,
06-16-2022,9,high,11:03:16 AM,11:03:46 AM,11:05:00 AM,10,74,20,11:03:26 AM,,
06-16-2022,10,high,11:03:37 AM,11:03:46 AM,11:18:18 AM,-11,872,20,11:03:26 AM,,
06-16-2022,11,high,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-16-2022,12,high,11:06:26 AM,11:16:39 AM,11:19:11 AM,612,152,1,11:16:38 AM,,
06-16-2022,13,high,11:06:35 AM,11:07:43 AM,11:09:21 AM,65,98,3,11:07:40 AM,,
06-16-2022,14,high,11:06:43 AM,11:16:17 AM,11:18:39 AM,566,142,8,11:16:09 AM,,
06-16-2022,15,high,11:07:01 AM,11:12:56 AM,11:15:01 AM,351,125,4,11:12:52 AM,,
06-16-2022,16,high,11:08:36 AM,11:09:40 AM,11:11:15 AM,61,95,3,11:09:37 AM,,
06-16-2022,17,high,11:08:47 AM,11:16:58 AM,11:18:07 AM,325,69,166,11:14:12 AM,,
06-16-2022,18,high,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-16-2022,19,high,11:10:03 AM,11:16:47 AM,11:18:15 AM,402,88,2,11:16:45 AM,,
06-16-2022,20,high,11:10:11 AM,11:11:49 AM,11:13:07 AM,91,78,7,11:11:42 AM,,
06-17-2022,1,high,10:05:46 AM,10:09:06 AM,10:11:40 AM,139,154,61,10:08:05 AM,,
06-17-2022,2,high,10:05:55 AM,10:09:18 AM,10:11:57 AM,149,159,54,10:08:24 AM,,
06-17-2022,3,high,10:06:04 AM,10:07:48 AM,10:09:15 AM,101,87,3,10:07:45 AM,,
06-17-2022,4,high,10:06:21 AM,10:06:59 AM,10:08:34 AM,35,95,3,10:06:56 AM,,
06-17-2022,5,high,10:06:23 AM,10:33:37 AM,10:34:28 AM,183,51,1451,10:09:26 AM,Male Added,
06-17-2022,6,high,10:09:41 AM,10:16:21 AM,10:17:59 AM,41,98,359,10:10:22 AM,,
06-17-2022,7,high,10:09:55 AM,10:11:49 AM,10:12:59 AM,28,70,86,10:10:23 AM,,
06-17-2022,8,high,10:10:20 AM,10:11:35 AM,10:15:25 AM,60,230,15,10:11:20 AM,,
06-17-2022,9,high,10:12:45 AM,10:14:09 AM,10:15:39 AM,50,90,34,10:13:35 AM,,
06-17-2022,10,high,10:13:38 AM,10:22:06 AM,10:23:14 AM,505,68,3,10:22:03 AM,,
06-17-2022,11,high,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-17-2022,12,high,10:14:57 AM,10:15:20 AM,10:16:46 AM,20,86,3,10:15:17 AM,,
06-17-2022,13,high,10:15:07 AM,10:30:17 AM,10:32:04 AM,111,107,799,10:16:58 AM,Male added,
06-17-2022,14,high,10:18:12 AM,10:25:02 AM,10:27:29 AM,273,147,137,10:22:45 AM,,
06-17-2022,15,high,10:18:18 AM,10:21:55 AM,10:23:10 AM,211,75,6,10:21:49 AM,,
06-17-2022,16,high,10:18:27 AM,10:21:20 AM,10:23:18 AM,170,118,3,10:21:17 AM,,
06-17-2022,17,high,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-17-2022,18,high,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-17-2022,19,high,10:18:53 AM,10:20:06 AM,10:26:16 AM,71,370,2,10:20:04 AM,,
06-17-2022,20,high,10:18:54 AM,10:20:14 AM,10:22:10 AM,78,116,2,10:20:12 AM,,
06-17-2022,1,low,10:37:49 AM,N/A,N/A,9,#VALUE!,#VALUE!,10:37:58 AM,,
06-17-2022,2,low,10:38:11 AM,N/A,N/A,172,#VALUE!,#VALUE!,10:41:03 AM,,
06-17-2022,3,low,10:38:24 AM,N/A,N/A,422,#VALUE!,#VALUE!,10:45:26 AM,,
06-17-2022,4,low,10:39:00 AM,N/A,N/A,110,#VALUE!,#VALUE!,10:40:50 AM,,
06-17-2022,5,low,10:39:15 AM,N/A,N/A,186,#VALUE!,#VALUE!,10:42:21 AM,,
06-17-2022,6,low,10:43:51 AM,N/A,N/A,120,#VALUE!,#VALUE!,10:45:51 AM,,
06-17-2022,7,low,10:44:13 AM,N/A,N/A,60,#VALUE!,#VALUE!,10:45:13 AM,,
06-17-2022,8,low,10:44:32 AM,N/A,N/A,25,#VALUE!,#VALUE!,10:44:57 AM,,
06-17-2022,9,low,10:44:34 AM,N/A,N/A,110,#VALUE!,#VALUE!,10:46:24 AM,,
06-17-2022,10,low,10:44:36 AM,N/A,N/A,124,#VALUE!,#VALUE!,10:46:40 AM,,
06-17-2022,11,low,10:46:49 AM,N/A,N/A,209,#VALUE!,#VALUE!,10:50:18 AM,,
06-17-2022,12,low,10:47:19 AM,N/A,N/A,870,#VALUE!,#VALUE!,11:01:49 AM,Male replaced,
06-17-2022,13,low,10:50:10 AM,N/A,N/A,38,#VALUE!,#VALUE!,10:50:48 AM,,
06-17-2022,14,low,10:50:14 AM,N/A,N/A,426,#VALUE!,#VALUE!,10:57:20 AM,,
